,scores0,scores1
17221,188.295,316.73
17222,188.464,315.994
17223,187.509,316.655
17224,186.958,316.183
17225,185.754,316.324
17226,186.007,316.359
17227,186.008,315.537
17228,186.516,315.754
17229,187.053,315.975
17230,186.577,316.655
17231,186.837,316.664
17232,187.397,316.478
17233,188.146,317.268
17234,188.404,315.814
17235,188.955,315.519
17236,188.292,315.6
17237,188.87,316.028
17238,188.601,316.286
17239,188.881,317.032
17240,189.646,317.068
17241,190.311,317.447
17242,190.642,316.712
17243,191.234,316.295
17244,189.025,316.015
17245,188.964,315.865
17246,189.265,315.965
17247,189.811,316.231
17248,189.459,316.714
17249,189.877,317.152
17250,190.326,317.578
17251,189.534,318.055
17252,189.433,318.381
17253,190.264,317.678
17254,190.106,317.874
17255,190.483,317.077
17256,190.518,315.753
17257,190.447,316.268
17258,189.813,317.077
17259,189.07,316.694
17260,188.655,316.118
17261,189.147,316.247
17262,189.118,316.531
17263,189.688,316.446
17264,189.375,317.224
17265,189.554,318.224
17266,189.368,318.361
17267,188.805,318.989
17268,188.689,318.064
17269,188.648,318.428
17270,188.0,316.839
17271,188.511,317.44
17272,188.255,315.597
17273,188.817,315.499
17274,189.256,316.177
17275,189.149,316.66
17276,188.718,316.36
17277,188.856,315.595
17278,189.111,314.699
17279,189.472,313.184
17280,190.026,313.688
17281,189.556,313.836
17282,189.697,314.361
17283,189.44,314.893
17284,188.069,314.71
17285,188.327,314.896
17286,188.141,315.091
17287,186.932,314.161
17288,187.46,313.885
17289,187.924,314.619
17290,187.626,314.264
17291,188.072,314.081
17292,187.775,313.625
17293,188.033,313.988
17294,188.113,314.334
17295,188.221,314.8
17296,188.322,314.622
17297,188.839,314.557
17298,189.266,315.076
17299,188.659,315.46
17300,188.355,315.394
17301,188.81,314.583
17302,188.553,314.621
17303,188.668,315.324
17304,189.115,315.326
17305,189.307,315.748
17306,189.978,315.362
17307,189.132,315.582
17308,188.873,315.33
17309,189.17,315.925
17310,189.056,316.046
17311,189.141,316.373
17312,187.633,316.659
17313,187.895,316.912
17314,188.174,316.662
17315,187.861,317.048
17316,187.124,316.876
17317,186.264,317.308
17318,185.34,317.146
17319,185.604,318.146
17320,185.415,318.517
17321,184.945,317.82
17322,185.648,317.76
17323,185.492,318.355
17324,184.503,318.247
17325,184.221,318.715
17326,184.584,319.415
17327,184.302,319.799
17328,183.71,320.462
17329,183.91,320.425
17330,183.966,319.267
17331,184.225,318.922
17332,184.802,319.296
17333,185.331,319.97
17334,186.174,318.109
17335,186.381,317.145
17336,187.21,317.063
17337,187.624,317.054
17338,188.016,316.787
17339,187.577,316.863
17340,188.182,315.739
17341,188.169,315.92
17342,188.734,315.671
17343,188.891,315.926
17344,189.118,315.594
17345,189.404,314.964
17346,190.221,315.23
17347,190.402,315.532
17348,190.785,315.808
17349,190.71,316.508
17350,190.275,316.278
17351,189.435,317.139
17352,190.144,317.213
17353,190.371,317.714
17354,189.803,317.458
17355,189.944,317.808
17356,189.577,318.059
17357,189.747,317.991
17358,189.884,318.194
17359,188.07,318.833
17360,188.287,319.503
17361,188.314,319.32
17362,187.748,319.298
17363,187.755,319.315
17364,187.673,318.745
17365,188.254,318.7
17366,188.692,319.154
17367,188.592,318.566
17368,188.469,318.456
17369,188.255,318.555
17370,188.538,318.437
17371,189.36,317.505
17372,189.223,317.447
17373,189.318,318.279
17374,189.963,318.797
17375,190.487,319.118
17376,190.006,319.579
17377,189.375,319.442
17378,189.984,319.294
17379,188.161,319.733
17380,188.287,319.598
17381,187.727,318.987
17382,188.264,318.969
17383,188.04,319.104
17384,187.983,319.04
17385,188.545,318.533
17386,189.107,319.079
17387,189.61,319.5
17388,190.468,319.783
17389,190.969,319.715
17390,191.485,320.189
17391,191.63,320.424
17392,191.966,320.298
17393,192.437,320.643
17394,192.795,320.37
17395,193.022,320.049
17396,192.939,320.857
17397,193.225,321.39
17398,193.488,320.572
17399,193.276,320.347
17400,193.535,319.769
17401,193.337,320.271
17402,193.876,319.851
17403,194.155,318.991
17404,194.61,319.399
17405,194.257,320.255
17406,194.487,321.255
17407,193.345,321.519
17408,193.78,321.632
17409,193.26,321.999
17410,192.861,322.291
17411,192.864,321.415
17412,192.668,321.14
17413,191.775,321.207
17414,192.192,321.122
17415,192.382,320.271
17416,192.733,320.81
17417,193.025,321.353
17418,192.998,321.783
17419,192.413,321.651
17420,192.899,321.408
17421,193.552,322.106
17422,193.471,317.453
17423,194.157,316.917
17424,194.692,316.693
17425,194.858,316.237
17426,194.784,316.674
17427,194.535,316.043
17428,194.044,316.475
17429,194.297,316.452
17430,194.407,315.817
17431,194.458,316.253
17432,194.497,316.034
17433,194.989,316.446
17434,193.879,316.36
17435,194.084,316.983
17436,194.115,316.839
17437,194.608,317.132
17438,194.85,317.382
17439,194.511,318.227
17440,194.484,318.247
17441,193.913,318.815
17442,194.385,318.813
17443,193.318,319.606
17444,193.564,320.098
17445,193.996,319.792
17446,193.551,320.385
17447,193.623,320.733
17448,193.915,320.666
17449,194.106,320.667
17450,193.434,321.453
17451,193.519,321.81
17452,193.385,321.747
17453,192.255,322.012
17454,191.469,321.89
17455,190.331,322.314
17456,190.629,321.264
17457,190.377,321.19
17458,189.695,321.224
17459,190.025,320.512
17460,189.369,321.04
17461,189.118,321.711
17462,189.393,321.738
17463,188.867,321.78
17464,188.677,322.172
17465,188.968,321.25
17466,189.186,322.25
17467,188.076,322.001
17468,187.903,322.281
17469,187.344,322.045
17470,187.713,321.589
17471,187.877,321.663
17472,188.361,321.835
17473,188.495,321.552
17474,187.984,322.031
17475,187.808,319.933
17476,187.836,320.192
17477,188.66,321.086
17478,188.912,320.6
17479,189.179,320.898
17480,189.128,321.179
17481,189.189,321.238
17482,189.629,321.334
17483,190.115,322.308
17484,190.363,322.96
17485,190.027,323.476
17486,190.262,323.637
17487,189.974,323.231
17488,189.694,323.119
17489,190.388,322.968
17490,190.671,322.47
17491,191.026,322.668
17492,191.023,322.465
17493,191.632,322.649
17494,191.336,322.817
17495,191.365,321.671
17496,191.74,321.749
17497,191.746,322.045
17498,191.969,322.229
17499,192.652,322.485
17500,193.332,322.255
17501,193.527,322.441
17502,194.527,322.634
17503,194.978,323.21
17504,195.256,323.68
17505,195.373,324.48
17506,195.965,324.679
17507,196.469,324.856
17508,195.633,325.592
17509,195.679,325.56
17510,195.405,325.527
17511,195.379,325.588
17512,195.191,325.521
17513,192.968,325.242
17514,193.848,325.895
17515,194.362,325.29
17516,194.312,325.244
17517,194.143,325.251
17518,193.611,325.817
17519,194.018,326.44
17520,194.559,326.915
17521,195.038,327.341
17522,194.345,327.814
17523,194.521,328.093
17524,194.601,328.396
17525,195.178,328.896
17526,195.158,327.889
17527,195.047,327.92
17528,195.399,327.629
17529,196.026,327.914
17530,195.43,328.27
17531,194.673,328.196
17532,195.199,328.874
17533,195.492,329.148
17534,196.008,329.787
17535,196.025,330.308
17536,195.874,330.319
17537,195.453,330.564
17538,195.179,329.524
17539,195.157,330.222
17540,195.31,329.576
17541,195.238,329.351
17542,195.674,329.438
17543,195.965,329.228
17544,195.47,329.72
17545,196.007,330.251
17546,195.71,330.081
17547,195.828,330.389
17548,195.879,331.024
17549,195.937,331.322
17550,195.979,331.067
17551,195.789,330.481
17552,195.096,330.659
17553,194.677,330.404
17554,195.262,330.771
17555,195.071,331.182
17556,195.461,330.739
17557,195.868,331.227
17558,195.656,331.692
17559,195.661,331.606
17560,195.822,331.923
17561,195.37,332.181
17562,195.137,333.017
17563,194.595,332.848
17564,193.856,332.838
17565,192.722,332.459
17566,192.797,332.568
17567,193.584,332.826
17568,193.394,331.87
17569,193.952,332.87
17570,194.657,332.942
17571,195.124,333.401
17572,195.381,333.727
17573,195.654,333.675
17574,195.507,332.904
17575,195.619,332.578
17576,195.771,333.212
17577,196.125,333.462
17578,195.952,333.53
17579,196.216,333.176
17580,196.499,332.779
17581,196.866,332.861
17582,197.591,333.222
17583,197.121,332.953
17584,197.067,333.655
17585,197.483,333.499
17586,196.953,333.315
17587,196.746,333.295
17588,196.804,332.824
17589,196.362,333.432
17590,196.612,332.696
17591,195.246,331.996
17592,195.454,332.568
17593,194.96,332.102
17594,195.452,331.968
17595,195.387,331.843
17596,195.359,332.485
17597,195.563,332.491
17598,195.904,332.75
17599,196.001,333.002
17600,196.466,332.868
17601,194.93,333.726
17602,195.214,334.011
17603,195.595,334.575
17604,195.998,334.341
17605,195.342,335.218
17606,196.089,334.824
17607,195.432,333.9
17608,195.506,334.802
17609,196.094,335.189
17610,196.677,335.996
17611,196.355,336.544
17612,194.9,337.129
17613,195.578,336.822
17614,196.223,336.579
17615,195.766,336.856
17616,195.949,337.165
17617,196.088,337.955
17618,195.763,337.981
17619,196.247,337.538
17620,196.036,336.823
17621,195.974,337.083
17622,196.186,336.869
17623,194.652,337.246
17624,194.774,337.89
17625,195.065,338.689
17626,195.91,338.696
17627,196.518,338.407
17628,196.367,338.572
17629,196.643,338.637
17630,196.497,337.255
17631,197.157,336.711
17632,197.154,336.795
17633,196.332,337.46
17634,195.925,337.281
17635,195.67,337.506
17636,195.681,338.208
17637,195.884,337.904
17638,196.296,338.181
17639,196.604,337.691
17640,197.185,337.753
17641,197.238,338.04
17642,197.784,338.042
17643,197.522,338.437
17644,197.519,338.252
17645,196.832,338.906
17646,197.07,338.728
17647,197.248,339.577
17648,196.787,339.527
17649,197.787,338.68
17650,198.021,339.518
17651,198.066,339.536
17652,198.018,338.943
17653,197.602,338.756
17654,198.171,338.906
17655,197.818,339.906
17656,198.159,340.056
17657,198.285,340.544
17658,197.459,341.271
17659,197.523,341.517
17660,197.036,341.645
17661,197.447,342.12
17662,197.638,341.381
17663,198.178,340.528
17664,197.73,340.16
17665,197.311,340.954
17666,197.579,341.11
17667,196.479,340.659
17668,196.385,340.586
17669,197.226,340.235
17670,198.103,340.807
17671,198.029,340.98
17672,197.83,341.158
17673,198.324,341.144
17674,198.505,340.243
17675,198.276,340.963
17676,198.487,341.091
17677,198.998,340.114
17678,199.287,340.703
17679,199.691,338.265
17680,200.172,338.466
17681,200.21,337.099
17682,200.402,336.665
17683,201.292,336.798
17684,201.117,336.886
17685,201.283,336.893
17686,201.722,336.591
17687,202.102,336.21
17688,202.507,336.531
17689,202.331,337.076
17690,202.067,337.098
17691,202.873,335.77
17692,203.01,335.418
17693,203.135,334.708
17694,203.144,334.902
17695,203.66,335.384
17696,204.082,334.832
17697,203.997,335.3
17698,203.72,334.872
17699,199.238,335.027
17700,199.617,335.576
17701,199.786,336.051
17702,199.968,332.75
17703,199.972,332.636
17704,199.334,332.576
17705,199.126,332.576
17706,199.413,332.589
17707,199.483,333.589
17708,199.477,332.55
17709,198.841,332.485
17710,198.102,332.402
17711,198.73,332.702
17712,198.046,333.656
17713,198.105,333.934
17714,198.699,333.64
17715,198.926,333.063
17716,197.91,332.934
17717,198.575,333.219
17718,199.08,333.94
17719,199.339,334.762
17720,199.708,334.984
17721,200.584,335.084
17722,200.308,335.267
17723,199.987,336.116
17724,199.282,335.876
17725,199.58,335.002
17726,200.409,335.374
17727,200.988,336.103
17728,201.474,335.668
17729,202.065,336.161
17730,202.217,336.722
17731,202.818,336.774
17732,203.312,337.751
17733,203.398,338.327
17734,204.159,338.007
17735,204.117,338.072
17736,204.217,338.862
17737,204.618,339.09
17738,203.564,339.516
17739,204.101,339.724
17740,203.231,339.796
17741,203.321,339.637
17742,203.705,339.67
17743,202.61,339.727
17744,202.037,339.244
17745,202.338,338.757
17746,202.159,337.715
17747,202.244,338.263
17748,202.61,338.119
17749,202.187,337.784
17750,202.132,338.674
17751,201.688,338.784
17752,201.876,339.577
17753,201.68,339.235
17754,201.702,340.235
17755,201.539,340.333
17756,201.906,340.355
17757,202.354,340.494
17758,202.299,340.911
17759,201.986,340.536
17760,202.561,341.108
17761,202.925,341.359
17762,202.372,341.01
17763,203.087,341.568
17764,203.115,341.996
17765,203.501,342.182
17766,202.854,342.49
17767,203.551,342.969
17768,203.235,343.339
17769,203.323,343.682
17770,203.71,344.22
17771,204.01,344.918
17772,203.841,345.313
17773,203.692,345.848
17774,203.738,346.27
17775,202.828,346.945
17776,203.433,346.689
17777,203.565,346.193
17778,203.816,346.674
17779,203.565,346.878
17780,204.281,346.87
17781,204.929,346.428
17782,205.545,347.265
17783,205.71,346.719
17784,205.071,346.822
17785,205.588,347.254
17786,205.476,347.833
17787,206.033,347.549
17788,206.177,347.538
17789,205.971,347.528
17790,206.405,347.737
17791,206.686,346.7
17792,206.888,346.13
17793,207.336,345.937
17794,207.381,346.157
17795,208.052,345.961
17796,207.968,346.137
17797,207.481,346.795
17798,206.908,346.83
17799,207.348,346.885
17800,207.282,347.352
17801,206.127,347.302
17802,205.828,347.924
17803,206.316,346.09
17804,206.884,346.798
17805,206.29,346.383
17806,206.347,345.931
17807,206.699,345.494
17808,207.179,346.07
17809,207.023,346.038
17810,207.118,345.643
17811,207.148,344.761
17812,206.624,344.666
17813,206.446,343.465
17814,206.103,343.984
17815,206.191,343.415
17816,205.831,341.896
17817,205.458,341.936
17818,206.013,342.34
17819,206.267,340.212
17820,206.21,340.356
17821,206.228,340.535
17822,205.513,340.924
17823,204.554,341.422
17824,204.949,340.9
17825,205.081,341.556
17826,205.753,342.085
17827,205.988,342.426
17828,206.258,342.365
17829,206.608,341.996
17830,206.669,342.746
17831,206.64,343.324
17832,205.926,343.187
17833,205.735,343.512
17834,206.294,343.836
17835,205.621,344.135
17836,204.46,344.721
17837,204.16,344.948
17838,204.39,345.542
17839,204.732,346.28
17840,204.85,345.841
17841,203.869,345.604
17842,204.293,345.931
17843,204.377,346.119
17844,204.452,344.946
17845,204.187,345.302
17846,204.448,343.5
17847,204.417,343.178
17848,204.565,343.658
17849,204.832,343.485
17850,204.082,343.364
17851,204.042,343.236
17852,203.703,342.374
17853,204.48,342.827
17854,203.914,343.723
17855,203.592,344.571
17856,204.164,344.141
17857,204.712,343.645
17858,204.896,343.635
17859,205.128,344.459
17860,204.914,344.359
17861,204.602,343.688
17862,204.095,344.242
17863,204.094,344.435
17864,203.896,343.656
17865,204.215,342.915
17866,204.586,343.011
17867,204.696,343.364
17868,204.855,343.399
17869,205.292,343.176
17870,205.841,343.579
17871,206.444,342.41
17872,206.545,343.251
17873,207.245,342.396
17874,207.314,342.885
17875,207.863,342.857
17876,208.622,341.532
17877,208.762,342.151
17878,209.036,342.439
17879,209.493,342.901
17880,209.53,342.844
17881,209.088,343.681
17882,208.816,343.959
17883,207.529,343.725
17884,208.213,343.29
17885,207.722,343.803
17886,208.3,343.972
17887,208.08,343.99
17888,208.402,344.426
17889,208.554,345.159
17890,208.679,345.371
17891,208.761,345.07
17892,209.054,344.525
17893,209.551,344.746
17894,208.42,344.81
17895,208.667,343.641
17896,209.23,342.551
17897,209.717,343.133
17898,209.194,342.923
17899,209.297,343.012
17900,210.191,342.915
17901,210.644,343.289
17902,210.284,343.233
17903,209.997,343.398
17904,209.448,343.294
17905,210.237,342.163
17906,210.249,342.077
17907,210.354,342.823
17908,209.969,342.667
17909,209.899,342.443
17910,208.866,342.375
17911,208.409,342.216
17912,208.296,342.598
17913,208.509,342.917
17914,209.265,343.733
17915,209.695,343.51
17916,209.834,343.032
17917,210.374,342.879
17918,210.579,343.008
17919,210.864,343.159
17920,211.347,343.165
17921,211.45,343.461
17922,210.556,342.946
17923,211.115,343.82
17924,210.806,344.064
17925,210.788,343.97
17926,211.06,344.313
17927,211.433,344.7
17928,210.846,344.844
17929,210.82,345.245
17930,211.066,345.865
17931,210.933,346.7
17932,211.49,347.265
17933,211.424,346.43
17934,211.738,347.045
17935,211.243,346.884
17936,211.082,347.606
17937,211.671,348.353
17938,211.236,348.873
17939,210.816,349.252
17940,211.458,349.243
17941,211.208,349.051
17942,210.497,349.707
17943,210.81,349.78
17944,211.5,350.78
17945,211.259,350.336
17946,210.781,349.931
17947,210.393,350.44
17948,210.702,351.209
17949,210.846,350.827
17950,211.017,350.966
17951,210.991,351.583
17952,210.646,351.472
17953,210.883,350.175
17954,210.617,350.329
17955,210.659,349.543
17956,210.849,350.043
17957,210.676,349.488
17958,211.232,349.857
17959,211.446,350.068
17960,211.716,349.219
17961,211.373,349.749
17962,211.01,349.768
17963,210.692,349.426
17964,209.797,349.443
17965,210.075,350.136
17966,210.38,349.762
17967,209.972,349.171
17968,210.526,349.393
17969,210.994,349.183
17970,211.18,350.175
17971,210.522,350.26
17972,210.081,350.455
17973,209.516,350.908
17974,209.63,346.474
17975,210.434,346.221
17976,210.019,345.916
17977,210.304,346.43
17978,211.106,346.403
17979,211.149,346.632
17980,211.382,347.18
17981,211.514,347.518
17982,211.275,347.633
17983,211.298,347.891
17984,211.205,347.927
17985,211.212,348.176
17986,211.341,348.775
17987,212.009,349.008
17988,211.747,350.008
17989,212.064,350.288
17990,211.863,350.325
17991,212.347,351.192
17992,212.407,350.787
17993,209.475,351.352
17994,209.195,352.167
17995,208.755,351.507
17996,207.325,351.788
17997,207.93,352.604
17998,207.156,352.848
17999,206.882,353.299
18000,206.669,353.713
18001,207.352,353.953
18002,207.183,354.224
18003,207.34,354.941
18004,207.66,353.979
18005,208.127,354.539
18006,207.432,353.73
18007,207.107,353.712
18008,206.125,353.634
18009,205.102,353.248
18010,205.175,353.859
18011,205.551,353.647
18012,206.113,354.001
18013,206.057,353.77
18014,205.986,353.917
18015,206.207,354.003
18016,206.278,354.961
18017,206.589,354.105
